"unit_name","neighbour_name","distance_km"
"Alginet, Valencia","Sollana, Valencia",0
"Alginet, Valencia","L'Alcúdia, Valencia",1.0464
"Alginet, Valencia","Picassent, Valencia",1.8494
"Alginet, Valencia","Sueca, Valencia",4.7863
"Alginet, Valencia","Alzira, Valencia",6.1662
"Alginet, Valencia","Valencia, Valencia",6.4881
"Alginet, Valencia","Silla, Valencia",6.6894
"Alginet, Valencia","Alcàsser, Valencia",9.2835
"Alhama de Murcia, Murcia","Mazarrón, Murcia",0
"Alhama de Murcia, Murcia","Totana, Murcia",0
"Alhama de Murcia, Murcia","Murcia, Murcia",0
"Alhama de Murcia, Murcia","Alcantarilla, Murcia",6.4273
"Alhama de Murcia, Murcia","Lorca, Murcia",9.0966
"Alhaurín de la Torre, Málaga","Alhaurín el Grande, Málaga",0
"Alhaurín de la Torre, Málaga","Benalmádena, Málaga",0
"Alhaurín de la Torre, Málaga","Torremolinos, Málaga",0
"Alhaurín de la Torre, Málaga","Málaga, Málaga",0
"Alhaurín de la Torre, Málaga","Fuengirola, Málaga",2.5535
"Alhaurín de la Torre, Málaga","Coín, Málaga",5.8917
"Alhaurín el Grande, Málaga","Alhaurín de la Torre, Málaga",0
"Alhaurín el Grande, Málaga","Coín, Málaga",0
"Alhaurín el Grande, Málaga","Benalmádena, Málaga",3.9413
"Alhaurín el Grande, Málaga","Fuengirola, Málaga",4.393
"Alhaurín el Grande, Málaga","Málaga, Málaga",6.3936
"Alhaurín el Grande, Málaga","Torremolinos, Málaga",6.9385
"Alhaurín el Grande, Málaga","Marbella, Málaga",7.7887
"Alhendín, Granada","Armilla, Granada",0
"Alhendín, Granada","Churriana de la Vega, Granada",0
"Alhendín, Granada","Gójar, Granada",0
"Alhendín, Granada","Las Gabias, Granada",0
"Alhendín, Granada","Padul, Granada",0
"Alhendín, Granada","La Zubia, Granada",1.3416
"Alhendín, Granada","Granada, Granada",1.3945
"Alhendín, Granada","Maracena, Granada",6.8471
"Alhendín, Granada","Atarfe, Granada",7.6977
"Alhendín, Granada","Chauchina, Granada",8.4701
"Alhendín, Granada","Peligros, Granada",8.8869
"Alhendín, Granada","Dúrcal, Granada",9.097
"Alicante, Alicante","Busot, Alicante",0
"Alicante, Alicante","El Campello, Alicante",0
"Alicante, Alicante","Mutxamel, Alicante",0
"Alicante, Alicante","Sant Joan d'Alacant, Alicante",0
"Alicante, Alicante","Elche, Alicante",0
"Alicante, Alicante","Castalla, Alicante",3.011
"Alicante, Alicante","Petrer, Alicante",3.518
"Alicante, Alicante","Santa Pola, Alicante",3.5342
"Alicante, Alicante","Aspe, Alicante",5.9296
"Alicante, Alicante","Novelda, Alicante",6.4689
"Alió, Tarragona","Bràfim, Tarragona",0
"Alió, Tarragona","Valls, Tarragona",0
"Alió, Tarragona","Montferri, Tarragona",0.9402
"Alió, Tarragona","Vilabella, Tarragona",1.6798
"Alió, Tarragona","Vallmoll, Tarragona",1.8137
"Alió, Tarragona","Masllorenç, Tarragona",5.0052
"Alió, Tarragona","Alcover, Tarragona",5.3325
"Alió, Tarragona","Renau, Tarragona",5.5663
"Alió, Tarragona","El Milà, Tarragona",5.9647
"Alió, Tarragona","Montblanc, Tarragona",6.4787
"Alió, Tarragona","La Riba, Tarragona",7.2188
"Alió, Tarragona","Vespella de Gaià, Tarragona",7.3194
"Alió, Tarragona","El Catllar, Tarragona",8.8086
"Alió, Tarragona","Perafort, Tarragona",9.4449
"Alió, Tarragona","Albinyana, Tarragona",9.8549
"Aljaraque, Huelva","Gibraleón, Huelva",0
"Aljaraque, Huelva","Moguer, Huelva",0
"Aljaraque, Huelva","Cartaya, Huelva",0.0421
"Aljaraque, Huelva","Punta Umbría, Huelva",1.124
"Aljaraque, Huelva","Lepe, Huelva",6.3982
"Aljaraque, Huelva","Huelva, Huelva",8.5668
"Aller, Asturias","Puebla de Lillo, León",0
"Aller, Asturias","Lena, Asturias",0
"Aller, Asturias","Mieres, Asturias",0
"Aller, Asturias","San Martín del Rey Aurelio, Asturias",3.0922
"Aller, Asturias","Langreo, Asturias",4.1046
"Aller, Asturias","Quirós, Asturias",8.0122
"Aller, Asturias","Morcín, Asturias",8.5472
"Aller, Asturias","Oviedo, Asturias",9.8366
"Almagro, Ciudad Real","Daimiel, Ciudad Real",0
"Almagro, Ciudad Real","Manzanares, Ciudad Real",0
"Almagro, Ciudad Real","Bolaños de Calatrava, Ciudad Real",0
"Almagro, Ciudad Real","Miguelturra, Ciudad Real",0
"Almagro, Ciudad Real","Ciudad Real, Ciudad Real",4.2532
"Almagro, Ciudad Real","Valdepeñas, Ciudad Real",5.3541
"Almagro, Ciudad Real","Puertollano, Ciudad Real",8.3041
"Almansa, Albacete","Caudete, Albacete",0
"Almansa, Albacete","Villena, Alicante",0
"Almansa, Albacete","Yecla, Murcia",0
"Almenara, Castellón","La Vall d'Uixó, Castellón",0
"Almenara, Castellón","Sagunto, Valencia",0
"Almenara, Castellón","Canet d'En Berenguer, Valencia",4.2219
"Almenara, Castellón","Segorbe, Castellón",9.367
"Almendralejo, Badajoz","Mérida, Badajoz",0
"Almendralejo, Badajoz","Villafranca de los Barros, Badajoz",0
"Almendralejo, Badajoz","Badajoz, Badajoz",6.7287
"Almería, Almería","Níjar, Almería",0
"Almería, Almería","Roquetas de Mar, Almería",2.1976
"Almería, Almería","Rioja, Almería",3.8435
"Almonte, Huelva","Sanlúcar de Barrameda, Cádiz",0
"Almonte, Huelva","Bollullos Par del Condado, Huelva",0
"Almonte, Huelva","Moguer, Huelva",0
"Almonte, Huelva","La Palma del Condado, Huelva",4.1064
"Almonte, Huelva","Chipiona, Cádiz",4.3336
"Almonte, Huelva","Jerez de la Frontera, Cádiz",6.4396
"Almonte, Huelva","Rota, Cádiz",6.9751
"Almonte, Huelva","Pilas, Sevilla",7.0252
"Almonte, Huelva","Lebrija, Sevilla",8.8936
"Almonte, Huelva","El Puerto de Santa María, Cádiz",9.5514
"Almoradí, Alicante","Catral, Alicante",0
"Almoradí, Alicante","Dolores, Alicante",0
"Almoradí, Alicante","Orihuela, Alicante",0
"Almoradí, Alicante","Los Montesinos, Alicante",0.3608
"Almoradí, Alicante","Callosa de Segura, Alicante",0.3987
"Almoradí, Alicante","Rafal, Alicante",1.0108
"Almoradí, Alicante","San Fulgencio, Alicante",2.5504
"Almoradí, Alicante","Crevillent, Alicante",3.3416
"Almoradí, Alicante","Albatera, Alicante",3.8957
"Almoradí, Alicante","Elche, Alicante",4.4781
"Almoradí, Alicante","San Isidro, Alicante",4.5184
"Almoradí, Alicante","San Miguel de Salinas, Alicante",4.6067
"Almoradí, Alicante","Cox, Alicante",4.7961
"Almoradí, Alicante","Torrevieja, Alicante",4.9369
"Almoradí, Alicante","Redován, Alicante",5.5777
"Almoradí, Alicante","Guardamar del Segura, Alicante",5.798
"Almuñécar, Granada","Nerja, Málaga",0
"Almuñécar, Granada","Motril, Granada",6.2877
"Almussafes, Valencia","Picassent, Valencia",0
"Almussafes, Valencia","Silla, Valencia",0
"Almussafes, Valencia","Alginet, Valencia",0
"Almussafes, Valencia","Sollana, Valencia",0
"Almussafes, Valencia","Valencia, Valencia",0.818
"Almussafes, Valencia","Algemesí, Valencia",1.2866
"Almussafes, Valencia","Sueca, Valencia",3.7528
"Almussafes, Valencia","Alcàsser, Valencia",3.8418
"Almussafes, Valencia","Beniparrell, Valencia",5.102
"Almussafes, Valencia","Carlet, Valencia",5.5218
"Almussafes, Valencia","Albal, Valencia",5.9355
"Almussafes, Valencia","Catarroja, Valencia",6.115
"Almussafes, Valencia","L'Alcúdia, Valencia",6.5465
"Almussafes, Valencia","Massanassa, Valencia",6.9239
"Almussafes, Valencia","Alfafar, Valencia",7.3594
"Almussafes, Valencia","Alzira, Valencia",7.9214
"Almussafes, Valencia","Torrent, Valencia",8.3253
"Almussafes, Valencia","Paiporta, Valencia",9.3277
"Alpedrete, Madrid","Collado Villalba, Madrid",0
"Alpedrete, Madrid","Guadarrama, Madrid",0
"Alpedrete, Madrid","San Lorenzo de El Escorial, Madrid",0.1238
"Alpedrete, Madrid","Galapagar, Madrid",0.2251
"Alpedrete, Madrid","El Escorial, Madrid",0.6495
"Alpedrete, Madrid","Los Molinos, Madrid",4.0095
"Alpedrete, Madrid","Cercedilla, Madrid",4.6335
"Alpedrete, Madrid","Manzanares el Real, Madrid",5.4626
"Alpedrete, Madrid","Colmenarejo, Madrid",5.5109
"Alpedrete, Madrid","Valdemorillo, Madrid",7.0779
"Alpedrete, Madrid","Torrelodones, Madrid",7.1357
"Alpicat, Lleida","Lleida, Lleida",0
"Altafulla, Tarragona","La Nou de Gaià, Tarragona",0
"Altafulla, Tarragona","La Pobla de Montornès, Tarragona",0
"Altafulla, Tarragona","Tarragona, Tarragona",0
"Altafulla, Tarragona","El Catllar, Tarragona",1.2302
"Altafulla, Tarragona","Vespella de Gaià, Tarragona",1.8797
"Altafulla, Tarragona","Creixell, Tarragona",2.1756
"Altafulla, Tarragona","Renau, Tarragona",5.1427
"Altafulla, Tarragona","Vilabella, Tarragona",5.7002
"Altafulla, Tarragona","Montferri, Tarragona",7.4085
"Altafulla, Tarragona","El Vendrell, Tarragona",7.6216
"Altafulla, Tarragona","Albinyana, Tarragona",8.1343
"Altafulla, Tarragona","Perafort, Tarragona",9.1658
"Altafulla, Tarragona","Masllorenç, Tarragona",9.6071
"Altea, Alicante","Benissa, Alicante",0
"Altea, Alicante","Benidorm, Alicante",2.4501
"Alzira, Valencia","Algemesí, Valencia",0
"Alzira, Valencia","Carcaixent, Valencia",0
"Alzira, Valencia","L'Alcúdia, Valencia",0.5368
"Alzira, Valencia","La Pobla Llarga, Valencia",3.174
"Alzira, Valencia","Cullera, Valencia",3.5026
"Alzira, Valencia","Xàtiva, Valencia",4.052
"Alzira, Valencia","Sueca, Valencia",4.1338
"Alzira, Valencia","Carlet, Valencia",4.4735
"Alzira, Valencia","Alginet, Valencia",6.1662
"Alzira, Valencia","Sollana, Valencia",6.2767
"Alzira, Valencia","Almussafes, Valencia",7.9214
"Alzira, Valencia","Gandia, Valencia",8.2983
"Ames, A Coruña","Santiago de Compostela, A Coruña",0
"Ames, A Coruña","Teo, A Coruña",0
"Ames, A Coruña","Val do Dubra, A Coruña",0
"Ames, A Coruña","Vedra, A Coruña",3.9411
"Ames, A Coruña","Santa Comba, A Coruña",6.4028
"Ames, A Coruña","Noia, A Coruña",8.1949
"Ames, A Coruña","A Estrada, Pontevedra",8.7603
"Ames, A Coruña","Tordoia, A Coruña",9.8897
"Amorebieta-Etxano, Vizcaya","Durango, Vizcaya",0
"Amorebieta-Etxano, Vizcaya","Galdakao, Vizcaya",0
"Amorebieta-Etxano, Vizcaya","Gernika-Lumo, Vizcaya",3.8696
"Amorebieta-Etxano, Vizcaya","Zamudio, Vizcaya",6.3408
"Amorebieta-Etxano, Vizcaya","Basauri, Vizcaya",6.9188
"Amorebieta-Etxano, Vizcaya","Arratzu, Vizcaya",7.2455
"Amorebieta-Etxano, Vizcaya","Bilbao, Vizcaya",8.1974
"Amorebieta-Etxano, Vizcaya","Derio, Vizcaya",8.4004
"Amorebieta-Etxano, Vizcaya","Arrigorriaga, Vizcaya",8.7849
"Amposta, Tarragona","Deltebre, Tarragona",0
"Amposta, Tarragona","Tortosa, Tarragona",0
"Amposta, Tarragona","Santa Bàrbara, Tarragona",0.8023
"Amurrio, Álava","Urduña-Orduña, Álava",0
"Amurrio, Álava","Valle de Mena, Burgos",8.8682
"Andoain, Guipúzcoa","Donostia-San Sebastián, Guipúzcoa",0
"Andoain, Guipúzcoa","Lasarte-Oria, Guipúzcoa",0
"Andoain, Guipúzcoa","Urnieta, Guipúzcoa",0
"Andoain, Guipúzcoa","Villabona, Guipúzcoa",0
"Andoain, Guipúzcoa","Hernani, Guipúzcoa",0.8795
"Andoain, Guipúzcoa","Tolosa, Guipúzcoa",2.6952
"Andoain, Guipúzcoa","Errenteria, Guipúzcoa",4.9513
"Andoain, Guipúzcoa","Zarautz, Guipúzcoa",7.7616
"Andratx, Baleares","Calvià, Baleares",0
"Andratx, Baleares","Estellencs, Baleares",0
"Andratx, Baleares","Puigpunyent, Baleares",2.3183
"Andratx, Baleares","Banyalbufar, Baleares",5.0373
"Andratx, Baleares","Esporles, Baleares",8.2279
"Andratx, Baleares","Palma de Mallorca, Baleares",9.0731
"Andújar, Jaén","Bailén, Jaén",5.6083
"Andújar, Jaén","Mengíbar, Jaén",9.1878
"Anglès, Girona","Santa Coloma de Farners, Girona",1.276
"Anglès, Girona","Riudellots de la Selva, Girona",8.8144
"Anglès, Girona","Girona, Girona",9.8796
"Antas de Ulla, Lugo","Taboada, Lugo",0
"Antas de Ulla, Lugo","Monterroso, Lugo",0
"Antas de Ulla, Lugo","Chantada, Lugo",3.4122
"Antas de Ulla, Lugo","Melide, A Coruña",4.4928
"Antas de Ulla, Lugo","Portomarín, Lugo",6.1688
"Antas de Ulla, Lugo","O Saviñao, Lugo",9.3703
"Antequera, Málaga","Mollina, Málaga",0
"Antequera, Málaga","Málaga, Málaga",2.6689
"Antequera, Málaga","Lucena, Córdoba",5.0618
"Antequera, Málaga","Loja, Granada",8.2194
"Antequera, Málaga","Casariche, Sevilla",9.8492
"Arahal, Sevilla","Alcalá de Guadaíra, Sevilla",0
"Arahal, Sevilla","Carmona, Sevilla",0
"Arahal, Sevilla","Utrera, Sevilla",0
"Arahal, Sevilla","Morón de la Frontera, Sevilla",0
"Arahal, Sevilla","Marchena, Sevilla",0.3742
"Arahal, Sevilla","La Puebla de Cazalla, Sevilla",7.3572
"Arahal, Sevilla","Mairena del Alcor, Sevilla",7.7164
"Aranjuez, Madrid","Mocejón, Toledo",0
"Aranjuez, Madrid","Seseña, Toledo",0
"Aranjuez, Madrid","Toledo, Toledo",0
"Aranjuez, Madrid","Ciempozuelos, Madrid",0
"Aranjuez, Madrid","Valdemoro, Madrid",4.023
"Aranjuez, Madrid","San Martín de la Vega, Madrid",6.8709
"Arboleas, Almería","Huércal-Overa, Almería",1.0049
"Arboleas, Almería","Macael, Almería",9.8915
"Archena, Murcia","Ceutí, Murcia",0
"Archena, Murcia","Molina de Segura, Murcia",0
"Archena, Murcia","Las Torres de Cotillas, Murcia",4.4459
"Archena, Murcia","Murcia, Murcia",6.4182
"Arcos de la Frontera, Cádiz","Ubrique, Cádiz",0
"Arcos de la Frontera, Cádiz","Lebrija, Sevilla",0
"Arcos de la Frontera, Cádiz","Jerez de la Frontera, Cádiz",0
"Arcos de la Frontera, Cádiz","El Cuervo de Sevilla, Sevilla",4.6034
"Arcos de la Frontera, Cádiz","Utrera, Sevilla",8.6195
"Arenas de Iguña, Cantabria","Los Corrales de Buelna, Cantabria",0
"Arenas de Iguña, Cantabria","Torrelavega, Cantabria",7.9134
"Arenas de Iguña, Cantabria","Campoo de Yuso, Cantabria",8.0331
"Arenys de Mar, Barcelona","Canet de Mar, Barcelona",0
"Arenys de Mar, Barcelona","Sant Vicenç de Montalt, Barcelona",0
"Arenys de Mar, Barcelona","Sant Cebrià de Vallalta, Barcelona",1.6235
"Arenys de Mar, Barcelona","Sant Pol de Mar, Barcelona",1.7652
"Arenys de Mar, Barcelona","Mataró, Barcelona",3.9862
"Arenys de Mar, Barcelona","Calella, Barcelona",5.9973
"Arenys de Mar, Barcelona","Pineda de Mar, Barcelona",6.9118
"Arenys de Mar, Barcelona","Llinars del Vallès, Barcelona",7.6454
"Arenys de Mar, Barcelona","Cabrera de Mar, Barcelona",9.8568
"Arévalo, Ávila","San Pascual, Ávila",6.7966
"Arévalo, Ávila","Salvador de Zapardiel, Valladolid",7.9682
"Arganda del Rey, Madrid","Rivas-Vaciamadrid, Madrid",0
"Arganda del Rey, Madrid","Velilla de San Antonio, Madrid",0
"Arganda del Rey, Madrid","Morata de Tajuña, Madrid",0
"Arganda del Rey, Madrid","San Martín de la Vega, Madrid",0
"Arganda del Rey, Madrid","Getafe, Madrid",4.359
"Arganda del Rey, Madrid","Mejorada del Campo, Madrid",4.5985
"Arganda del Rey, Madrid","Madrid, Madrid",5.2624
"Arganda del Rey, Madrid","Torres de la Alameda, Madrid",5.2895
"Arganda del Rey, Madrid","San Fernando de Henares, Madrid",6.7647
"Arganda del Rey, Madrid","Pinto, Madrid",9.1679
"Arganda del Rey, Madrid","Torrejón de Ardoz, Madrid",9.5196
"Arganda del Rey, Madrid","Ciempozuelos, Madrid",9.7339
"Arganda del Rey, Madrid","Villarejo de Salvanés, Madrid",9.8341
"Ariany, Baleares","Santa Margalida, Baleares",0
"Ariany, Baleares","Maria de la Salut, Baleares",0
"Ariany, Baleares","Petra, Baleares",0
"Ariany, Baleares","Sineu, Baleares",0
"Ariany, Baleares","Manacor, Baleares",0.9708
"Ariany, Baleares","Artà, Baleares",1.8664
"Ariany, Baleares","Sant Joan, Baleares",2.4075
"Ariany, Baleares","Llubí, Baleares",3.7563
"Ariany, Baleares","Sant Llorenç des Cardassar, Baleares",4.2429
"Ariany, Baleares","Muro, Baleares",5.2779
"Ariany, Baleares","Lloret de Vistalegre, Baleares",5.9923
"Ariany, Baleares","Montuïri, Baleares",7.9344
"Ariany, Baleares","Porreres, Baleares",8.6108
"Ariany, Baleares","Costitx, Baleares",9.1292
"Ariany, Baleares","Inca, Baleares",9.2832
"Armilla, Granada","Alhendín, Granada",0
"Armilla, Granada","Churriana de la Vega, Granada",0
"Armilla, Granada","Granada, Granada",0
"Armilla, Granada","La Zubia, Granada",0.1499
"Armilla, Granada","Las Gabias, Granada",0.963
"Armilla, Granada","Gójar, Granada",2.5208
"Armilla, Granada","Maracena, Granada",4.4888
"Armilla, Granada","Atarfe, Granada",5.422
"Armilla, Granada","Peligros, Granada",6.4199
"Armilla, Granada","Pinos Puente, Granada",8.9356
"Armilla, Granada","Padul, Granada",9.0576
"Arnedo, La Rioja","Calahorra, La Rioja",0.8674
"Arnedo, La Rioja","Alfaro, La Rioja",8.766
"Arona, Santa Cruz de Tenerife","Adeje, Santa Cruz de Tenerife",0
"Arona, Santa Cruz de Tenerife","Granadilla de Abona, Santa Cruz de Tenerife",2.8468
"Arona, Santa Cruz de Tenerife","La Orotava, Santa Cruz de Tenerife",9.2405
"Arratzu, Vizcaya","Gernika-Lumo, Vizcaya",0
"Arratzu, Vizcaya","Amorebieta-Etxano, Vizcaya",7.2455
"Arratzu, Vizcaya","Bermeo, Vizcaya",8.0526
"Arrecife, Las Palmas","San Bartolomé, Las Palmas",0
"Arrecife, Las Palmas","Tías, Las Palmas",2.6136
"Arrigorriaga, Vizcaya","Basauri, Vizcaya",0
"Arrigorriaga, Vizcaya","Bilbao, Vizcaya",0
"Arrigorriaga, Vizcaya","Galdakao, Vizcaya",1.4358
"Arrigorriaga, Vizcaya","Derio, Vizcaya",2.9249
"Arrigorriaga, Vizcaya","Zamudio, Vizcaya",3.1447
"Arrigorriaga, Vizcaya","Loiu, Vizcaya",3.9339
"Arrigorriaga, Vizcaya","Barakaldo, Vizcaya",4.271
"Arrigorriaga, Vizcaya","Erandio, Vizcaya",5.4064
"Arrigorriaga, Vizcaya","Sestao, Vizcaya",8.1115
"Arrigorriaga, Vizcaya","Amorebieta-Etxano, Vizcaya",8.7849
"Arrigorriaga, Vizcaya","Leioa, Vizcaya",9.2588
"Arroyo de la Encomienda, Valladolid","Simancas, Valladolid",0
"Arroyo de la Encomienda, Valladolid","Valladolid, Valladolid",0
"Arroyo de la Encomienda, Valladolid","Tudela de Duero, Valladolid",9.8175
"Arroyomolinos, Madrid","Móstoles, Madrid",0
"Arroyomolinos, Madrid","Navalcarnero, Madrid",0
"Arroyomolinos, Madrid","Villaviciosa de Odón, Madrid",0.352
"Arroyomolinos, Madrid","El Álamo, Madrid",2.6587
"Arroyomolinos, Madrid","Fuenlabrada, Madrid",2.8089
"Arroyomolinos, Madrid","Humanes de Madrid, Madrid",3.35
"Arroyomolinos, Madrid","Griñón, Madrid",3.5393
"Arroyomolinos, Madrid","Alcorcón, Madrid",4.5338
"Arroyomolinos, Madrid","Leganés, Madrid",5.7351
"Arroyomolinos, Madrid","Sevilla la Nueva, Madrid",7.0088
"Arroyomolinos, Madrid","Parla, Madrid",7.4986
"Arroyomolinos, Madrid","Brunete, Madrid",7.6792
"Arroyomolinos, Madrid","Boadilla del Monte, Madrid",8.5494
"Arroyomolinos, Madrid","Torrejón de la Calzada, Madrid",9.3461
"Arroyomolinos, Madrid","Getafe, Madrid",9.7519
"Arroyomolinos, Madrid","Madrid, Madrid",9.7724
"Artà, Baleares","Capdepera, Baleares",0
"Artà, Baleares","Sant Llorenç des Cardassar, Baleares",0
"Artà, Baleares","Son Servera, Baleares",0
"Artà, Baleares","Santa Margalida, Baleares",0
"Artà, Baleares","Petra, Baleares",0
"Artà, Baleares","Manacor, Baleares",1.0339
"Artà, Baleares","Ariany, Baleares",1.8664
"Artà, Baleares","Maria de la Salut, Baleares",4.8544
"Artà, Baleares","Muro, Baleares",9.1524
"Arteixo, A Coruña","A Coruña, A Coruña",0
"Arteixo, A Coruña","A Laracha, A Coruña",0
"Arteixo, A Coruña","Culleredo, A Coruña",0
"Arteixo, A Coruña","Carballo, A Coruña",0.0358
"Arteixo, A Coruña","Cambre, A Coruña",3.7609
"Arteixo, A Coruña","Oleiros, A Coruña",4.3825
"Arteixo, A Coruña","Abegondo, A Coruña",9.0275
"Arteixo, A Coruña","Sada, A Coruña",9.4493
"Artés, Barcelona","Santpedor, Barcelona",3.3468
"Artés, Barcelona","Manresa, Barcelona",5.0942
"Arzúa, A Coruña","Melide, A Coruña",0
"Arzúa, A Coruña","Oroso, A Coruña",3.3013
"Arzúa, A Coruña","Ordes, A Coruña",7.5903
"Arzúa, A Coruña","Santiago de Compostela, A Coruña",8.1367
"Arzúa, A Coruña","Silleda, Pontevedra",9.6347
"As Neves, Pontevedra","Ponteareas, Pontevedra",0
"As Neves, Pontevedra","Salvaterra de Miño, Pontevedra",0
"As Neves, Pontevedra","Tui, Pontevedra",8.3957
"As Pontes de García Rodríguez, A Coruña","San Sadurniño, A Coruña",0
"As Pontes de García Rodríguez, A Coruña","As Somozas, A Coruña",0
"As Pontes de García Rodríguez, A Coruña","Muras, Lugo",0
"As Pontes de García Rodríguez, A Coruña","Vilalba, Lugo",7.0093
"As Pontes de García Rodríguez, A Coruña","Fene, A Coruña",8.7073
"As Pontes de García Rodríguez, A Coruña","Narón, A Coruña",9.7377
"As Somozas, A Coruña","San Sadurniño, A Coruña",0
"As Somozas, A Coruña","As Pontes de García Rodríguez, A Coruña",0
"As Somozas, A Coruña","Muras, Lugo",7.1798
"As Somozas, A Coruña","Narón, A Coruña",7.8918
"As Somozas, A Coruña","Fene, A Coruña",9.493
"Aspe, Alicante","Crevillent, Alicante",0
"Aspe, Alicante","Elche, Alicante",0
"Aspe, Alicante","Novelda, Alicante",0
"Aspe, Alicante","Alicante, Alicante",5.9296
"Aspe, Alicante","Albatera, Alicante",6.5272
"Aspe, Alicante","Elda, Alicante",8.1041
"Aspe, Alicante","Pinoso, Alicante",8.2613
"Aspe, Alicante","Petrer, Alicante",8.4204
"Aspe, Alicante","Orihuela, Alicante",8.7036
"Atarfe, Granada","Granada, Granada",0
"Atarfe, Granada","Maracena, Granada",0
"Atarfe, Granada","Pinos Puente, Granada",0
"Atarfe, Granada","Fuente Vaqueros, Granada",0.4843
"Atarfe, Granada","Peligros, Granada",2.0263
"Atarfe, Granada","Chauchina, Granada",2.6066
"Atarfe, Granada","Churriana de la Vega, Granada",4.3818
"Atarfe, Granada","Las Gabias, Granada",4.805
"Atarfe, Granada","Armilla, Granada",5.422
"Atarfe, Granada","Alhendín, Granada",7.6977
"Atarfe, Granada","La Zubia, Granada",8.4809
"Avià, Barcelona","Berga, Barcelona",0
"Avià, Barcelona","Gironella, Barcelona",0.8528
"Avià, Barcelona","Guixers, Lleida",7.3364
"Ávila, Ávila","Sotalbo, Ávila",2.9063
